sample	ngml_av	se_mean	flag
v1208.1-noTx-water-1	140.275381221469	1.2118516241899	
v1208.1-noTx-CHAPS-3	228.336418220282	0.283326926184173	
v1208.1-3xTx-CHAPS-2	187.430085299589	1.21855524783719	
v1208.1-noTx-water-2	153.883719312209	2.12872263874901	
v1208.1-3xTx-water-1	50	0	LLQ
v1208.1-noTx-water-3	99.8684967778428	7.58039942959718	
v1208.1-3xTx-water-2	50	0	LLQ
v1208.1-3xTx-CHAPS-3	148.677073925431	3.47799902620321	
v1208.1-noTx-Tween-1	224.625780779801	0.265805560650165	
v1208.1-3xTx-water-3	50	0	LLQ
v1208.1-noTx-Tween-2	184.417020499272	9.22116931798134	
v1208.1-3xTx-Tween-1	172.502576696677	8.37570293668176	
v1187.3-Tweenblock	206.306276503713	0.912789992209568	
v1208.1-noTx-Tween-3	190.036941918218	18.000044656121	
v1208.1-3xTx-Tween-2	155.491913235389	12.4553016923896	
v1208.1-noTx-CHAPS-1	118.229029059831	10.8951358481145	
v1208.1-3xTx-Tween-3	140.660825705056	8.72873654224878	
v1187.3-CHAPSblock	131.223777407506	9.76066354664991	
v1208.1-noTx-CHAPS-2	134.967318052196	10.5063253003278	
v1208.1-3xTx-CHAPS-1	98.7032507548791	7.2238204490949	
