sample	ngml_av	se_mean	flag
control-1	211.870961406014	4.9714205544995	
control-2	155.548024360518	8.39953105204063	
Tx1x-1	98.2069651115061	11.6499279319227	
Tx1x-2	140.26424838821	10.6747833640331	
Tx1x-3	104.616628765646	7.54806126365248	
Tx1x-4	110.067559626476	3.80084319040498	
control-3	213.987777384408	4.60431002705397	
control-4	201.063233036313	0.213162648420962	
Tx2x-1	62.7877634265937	6.83830907964875	
Tx2x-2	66.6634943017362	3.89089143333882	
Tx2x-3	58.1785364528413	1.8978949295022	
Tx2x-4	53.4348069995157	3.4348069995157	
small10uL-1	176.676871531779	7.46006534660897	
large80uL-1	207.274405990942	7.9742989938451	
Tx3x-1	50	0	LLQ
Tx3x-2	53.1587224974869	3.15872249748687	
Tx3x-3	50	0	LLQ
Tx3x-4	50	0	LLQ
small10uL-2	154.829526151618	1.28464391550912	
large80uL-2	199.333655110489	18.1307788702024	
small10uL-3	127.485684601451	13.1249045349423	
large80uL-3	209.347391622521	5.31838037374777	
small10uL-4	141.21983546626	10.9069327360992	
large80uL-4	195.990962420687	4.66533588932849	
tip5x-1	54.5704363612589	0.422703861463873	
tip5x-2	88.3825361659687	10.8317290802537	
tip5x-3	85.5228559932099	14.7084533235896	
tip5x-4	78.8592460407856	9.15892688962519	
RT24h-1	147.882044327388	6.81305108290537	
RT24h-2	190.675676736317	15.8746587616054	
RT24h-3	248.479907285779	1.97412917196391	
RT24h-4	214.502240854164	10.9385669274827	
FT3x-1	131.039688896968	4.5325023363956	
FT3x-2	123.314295766279	1.40580134040484	
FT3x-3	150.093397724139	10.9340202348992	
FT3x-4	118.271720156228	12.2315880765109	
control-5	153.052070008888	6.43929475454422	
control-6	181.320981797314	4.55412547589982	
control-7	186.963923097669	7.99890218063278	
v1187.3-IPC	345.100892855126	10.5150163285817	
