sample	ngml_av	se_mean	flag
control-1	300.952411319786	8.74477488367225	
control-2	263.040798133085	7.4009688393714	
Tx1x-1	242.7964142929	9.00648737374823	
Tx1x-2	243.909533353689	4.57677703923827	
Tx1x-3	217.079392491415	8.57764469491396	
Tx1x-4	252.639920701045	17.6288984127621	
control-3	265.594521970032	15.6792105330146	
control-4	250.246442013256	8.92065583752894	
Tx2x-1	205.419704530169	7.74406721607399	
Tx2x-2	213.2102243654	4.17541913664745	
Tx2x-3	225.298853611871	22.9588962356801	
Tx2x-4	252.095834765652	10.0863268103938	
small10uL-1	247.942635495745	11.4540529539135	
large80uL-1	244.992728355519	4.23655561302799	
Tx3x-1	221.484066106274	6.21044108291424	
Tx3x-2	237.558146056645	3.93855159140159	
Tx3x-3	206.733326235727	6.90848827945932	
Tx3x-4	219.983351807932	4.11857914158372	
small10uL-2	237.806794046439	6.85404073069834	
large80uL-2	218.794919068639	0.535679419689686	
small10uL-3	209.517228899898	22.93877516503	
large80uL-3	198.133546082158	17.5341585314684	
small10uL-4	209.73599698426	12.9249341268186	
large80uL-4	216.997795822259	9.25330546825712	
tip5x-1	220.191139486498	1.00154060274278	
tip5x-2	194.847891989359	2.40935334791251	
tip5x-3	187.017129061211	15.1550514576134	
tip5x-4	190.089128873782	9.9870727502048	
RT24h-1	177.910391314684	12.3040853860767	
RT24h-2	181.095564475511	11.7881103762517	
RT24h-3	196.158287424478	19.3405167050799	
RT24h-4	179.35789725672	2.31953288931716	
FT3x-1	187.988129893715	5.64695593113942	
FT3x-2	180.076128465011	7.30661285959192	
FT3x-3	185.817316721883	7.31679449329808	
FT3x-4	203.648019394285	5.33066782320972	
control-5	209.288811942483	7.87144693168379	
control-6	204.001818600469	6.63301113721205	
control-7	175.338084993872	16.0992911685326	
v1187.3	300.486428166421	25.9102593028183	
